"Местное время в Уфе / им. Мустая Карима (аэропорт)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"04.03.2022 18:00";"-5.0";"743.8";"756.9";"74";"Ветер, дующий с северо-северо-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 17:30";"-5.0";"743.8";"756.9";"74";"Ветер, дующий с западо-северо-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 17:00";"-5.0";"744.6";"757.7";"74";"Переменное направление";"1";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 16:30";"-3.0";"745.2";"758.2";"64";"Штиль, безветрие";"0";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 16:00";"-4.0";"745.1";"758.2";"69";"Штиль, безветрие";"0";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 15:30";"-4.0";"745.1";"758.2";"74";"Ветер, дующий с юго-востока";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-8.0";
"04.03.2022 15:00";"-5.0";"745.1";"758.2";"74";"Переменное направление";"1";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 14:30";"-5.0";"745.1";"758.2";"74";"Ветер, дующий с юго-востока";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 14:00";"-6.0";"745.8";"759.0";"80";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"04.03.2022 13:30";"-6.0";"745.8";"759.0";"74";"Ветер, дующий с юго-востока";"3";"";"Дымка";"";"Нет существенной облачности";"4.0";"-10.0";
"04.03.2022 13:00";"-6.0";"745.8";"759.0";"74";"Ветер, дующий с юго-востока";"3";"";"Дымка";"";"Нет существенной облачности";"4.0";"-10.0";
"04.03.2022 12:30";"-6.0";"745.8";"759.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.0";"-10.0";
"04.03.2022 12:00";"-7.0";"745.8";"759.0";"79";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"4.0";"-10.0";
"04.03.2022 11:30";"-8.0";"745.7";"759.0";"86";"Ветер, дующий с юга";"2";"";"Дымка";"";"Нет существенной облачности";"4.0";"-10.0";
"04.03.2022 11:00";"-8.0";"746.4";"759.7";"79";"Ветер, дующий с юга";"2";"";"Дымка";"";"Нет существенной облачности";"4.0";"-11.0";
"04.03.2022 10:30";"-10.0";"746.3";"759.7";"92";"Ветер, дующий с юга";"1";"";"Дымка";"";"Рассеянная (40-50%) 210 м";"4.0";"-11.0";
"04.03.2022 10:00";"-9.0";"746.4";"759.7";"86";"Штиль, безветрие";"0";"";"Дымка";"";"Рассеянная (40-50%) 210 м";"4.0";"-11.0";
"04.03.2022 09:30";"-10.0";"746.3";"759.7";"92";"Штиль, безветрие";"0";"";"Дымка";"";"Рассеянная (40-50%) 180 м";"4.0";"-11.0";
"04.03.2022 09:00";"-11.0";"746.3";"759.7";"92";"Ветер, дующий с юга";"3";"";"Дымка";"";"Разорванная (60-90%) 180 м, сплошная (100%) 1200 м";"4.0";"-12.0";
"04.03.2022 08:30";"-10.0";"746.3";"759.7";"85";"Ветер, дующий с юга";"3";"";"Дымка";"";"Сплошная (100%) 180 м";"4.0";"-12.0";
"04.03.2022 08:00";"-10.0";"746.3";"759.7";"92";"Ветер, дующий с юга";"2";"";"Дымка";"";"Сплошная (100%) 180 м";"4.0";"-11.0";
"04.03.2022 07:30";"-10.0";"746.3";"759.7";"85";"Ветер, дующий с юга";"2";"";"Дымка";"";"Разорванная (60-90%) 180 м";"4.5";"-12.0";
"04.03.2022 07:00";"-10.0";"746.3";"759.7";"92";"Ветер, дующий с юго-юго-востока";"3";"";"Дымка";"";"Разорванная (60-90%) 180 м";"4.5";"-11.0";
"04.03.2022 06:30";"-9.0";"747.1";"760.5";"93";"Ветер, дующий с юга";"3";"";"Дымка";"";"Разорванная (60-90%) 180 м";"4.5";"-10.0";
"04.03.2022 06:00";"-9.0";"747.1";"760.5";"93";"Ветер, дующий с юго-юго-запада";"2";"";"Дымка";"";"Разорванная (60-90%) 180 м";"4.5";"-10.0";
"04.03.2022 05:30";"-9.0";"747.1";"760.5";"93";"Переменное направление";"1";"";"Дымка";"";"Разорванная (60-90%) 180 м";"4.5";"-10.0";
"04.03.2022 05:00";"-9.0";"747.1";"760.5";"93";"Ветер, дующий с юга";"2";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 04:30";"-8.0";"747.2";"760.5";"86";"Ветер, дующий с юга";"3";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 04:00";"-8.0";"747.2";"760.5";"86";"Ветер, дующий с юго-юго-запада";"3";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 03:30";"-9.0";"747.1";"760.5";"93";"Ветер, дующий с юга";"2";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 03:00";"-8.0";"747.2";"760.5";"86";"Ветер, дующий с юго-юго-запада";"3";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 02:30";"-8.0";"747.2";"760.5";"86";"Ветер, дующий с юго-юго-запада";"4";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 02:00";"-9.0";"747.1";"760.5";"93";"Ветер, дующий с юга";"4";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"04.03.2022 01:30";"-8.0";"747.2";"760.5";"93";"Ветер, дующий с юга";"4";"";"Дымка";"";"Нет существенной облачности";"4.5";"-9.0";
"04.03.2022 01:00";"-8.0";"747.2";"760.5";"93";"Ветер, дующий с юга";"2";"";"Дымка";"";"Нет существенной облачности";"4.5";"-9.0";
"04.03.2022 00:30";"-8.0";"747.2";"760.5";"93";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"4.5";"-9.0";
"04.03.2022 00:00";"-8.0";"747.9";"761.2";"93";"Ветер, дующий с юго-юго-запада";"3";"";"Дымка";"";"Нет существенной облачности";"4.5";"-9.0";
"03.03.2022 23:30";"-8.0";"747.9";"761.2";"93";"Ветер, дующий с юго-юго-запада";"2";"";"Дымка";"";"Нет существенной облачности";"4.5";"-9.0";
"03.03.2022 23:00";"-8.0";"747.9";"761.2";"86";"Ветер, дующий с юго-юго-запада";"1";"";"Дымка";"";"Нет существенной облачности";"4.5";"-10.0";
"03.03.2022 22:30";"-7.0";"747.9";"761.2";"93";"Ветер, дующий с юга";"3";"";"Дымка";"";"Нет существенной облачности";"4.5";"-8.0";
"03.03.2022 22:00";"-7.0";"747.9";"761.2";"93";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"4.5";"-8.0";
"03.03.2022 21:30";"-6.0";"748.0";"761.2";"93";"Переменное направление";"1";"";"";"";"Нет существенной облачности";"10.0 и более";"-7.0";
"03.03.2022 21:00";"-7.0";"747.9";"761.2";"93";"Ветер, дующий с юго-юго-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-8.0";
"03.03.2022 20:30";"-6.0";"748.0";"761.2";"86";"Переменное направление";"1";"";"";"";"Нет существенной облачности";"10.0 и более";"-8.0";
"03.03.2022 20:00";"-7.0";"747.9";"761.2";"86";"Ветер, дующий с юго-юго-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-9.0";
"03.03.2022 19:30";"-5.0";"748.0";"761.2";"86";"Ветер, дующий с юга";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-7.0";
"03.03.2022 19:00";"-4.0";"748.1";"761.2";"86";"Ветер, дующий с юго-запада";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-6.0";
"03.03.2022 18:30";"-4.0";"748.1";"761.2";"86";"Ветер, дующий с юга";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-6.0";
"03.03.2022 18:00";"-3.0";"748.9";"762.0";"80";"Ветер, дующий с юго-юго-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-6.0";
"03.03.2022 17:30";"-2.0";"749.0";"762.0";"80";"Ветер, дующий с юга";"4";"";"";"";"Нет существенной облачности";"10.0 и более";"-5.0";
"03.03.2022 17:00";"-2.0";"749.0";"762.0";"80";"Ветер, дующий с юго-юго-запада";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-5.0";
"03.03.2022 16:30";"-2.0";"749.7";"762.8";"80";"Ветер, дующий с юго-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-5.0";
"03.03.2022 16:00";"-2.0";"749.7";"762.8";"80";"Ветер, дующий с юго-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-5.0";
"03.03.2022 15:30";"-2.0";"749.7";"762.8";"80";"Ветер, дующий с юга";"3";"";"";"";"Нет существенной облачности";"10.0 и более";"-5.0";
"03.03.2022 15:00";"-2.0";"749.7";"762.8";"86";"Ветер, дующий с юго-запада";"2";"";"";"";"Нет существенной облачности";"10.0 и более";"-4.0";
"03.03.2022 14:30";"-3.0";"750.4";"763.5";"93";"Ветер, дующий с юго-запада";"2";"";"Дымка";"";"Нет существенной облачности";"4.0";"-4.0";
"03.03.2022 14:00";"-4.0";"750.3";"763.5";"93";"Переменное направление";"1";"";"Дымка";"";"Рассеянная (40-50%) 600 м";"4.0";"-5.0";
"03.03.2022 13:30";"-4.0";"750.3";"763.5";"93";"Переменное направление";"1";"";"Дымка";"";"Рассеянная (40-50%) 600 м";"4.0";"-5.0";
"03.03.2022 13:00";"-5.0";"751.1";"764.3";"93";"Переменное направление";"1";"";"Дымка";"";"Рассеянная (40-50%) 600 м";"4.0";"-6.0";
"03.03.2022 12:30";"-6.0";"751.0";"764.3";"93";"Переменное направление";"1";"";"Дымка";"";"Рассеянная (40-50%) 600 м";"4.0";"-7.0";
"03.03.2022 12:00";"-7.0";"751.0";"764.3";"93";"Переменное направление";"1";"";"Дымка";"";"Рассеянная (40-50%) 600 м";"4.0";"-8.0";
"03.03.2022 11:30";"-7.0";"751.0";"764.3";"86";"Ветер, дующий с востоко-юго-востока";"2";"";"Дымка";"";"Рассеянная (40-50%) 540 м";"3.0";"-9.0";
"03.03.2022 11:00";"-8.0";"751.6";"765.0";"86";"Ветер, дующий с востоко-юго-востока";"2";"";"Дымка";"";"Рассеянная (40-50%) 120 м";"2.1";"-10.0";
"03.03.2022 10:30";"-9.0";"751.6";"765.0";"93";"Ветер, дующий с востока";"1";"";"Дымка";"";"Сплошная (100%) 60 м";"2.2";"-10.0";
"03.03.2022 10:00";"-9.0";"751.6";"765.0";"93";"Ветер, дующий с юго-востока";"1";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Сплошная (100%) 60 м";"0.5";"-10.0";
"03.03.2022 09:30";"-9.0";"752.4";"765.8";"93";"Ветер, дующий с юго-востока";"1";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Сплошная (100%) 90 м";"0.7";"-10.0";
"03.03.2022 09:00";"-8.0";"752.4";"765.8";"86";"Переменное направление";"1";"";"Дымка";"";"Сплошная (100%) 90 м";"2.5";"-10.0";
"03.03.2022 08:30";"-8.0";"752.4";"765.8";"100";"Ветер, дующий с юга";"1";"";"Дымка";"";"Сплошная (100%) 90 м";"2.5";"-8.0";
"03.03.2022 08:00";"-8.0";"752.4";"765.8";"100";"Ветер, дующий с юга";"1";"";"Дымка";"";"Сплошная (100%) 60 м";"1.8";"-8.0";
"03.03.2022 07:30";"-8.0";"752.4";"765.8";"100";"Ветер, дующий с юга";"1";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"1.2";"-8.0";
"03.03.2022 07:00";"-8.0";"753.2";"766.6";"100";"Ветер, дующий с юго-юго-запада";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"0.8";"-8.0";
"03.03.2022 06:30";"-8.0";"753.2";"766.6";"100";"Переменное направление";"1";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"0.6";"-8.0";
"03.03.2022 06:00";"-8.0";"753.2";"766.6";"100";"Ветер, дующий с юго-юго-запада";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"0.7";"-8.0";
"03.03.2022 05:30";"-8.0";"753.2";"766.6";"100";"Ветер, дующий с юго-юго-запада";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"0.6";"-8.0";
"03.03.2022 05:00";"-8.0";"753.2";"766.6";"100";"Ветер, дующий с юго-юго-запада";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"0.4";"-8.0";
"03.03.2022 04:30";"-7.0";"753.2";"766.6";"93";"Ветер, дующий с юго-юго-запада";"3";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Сплошная (100%) 60 м";"1.4";"-8.0";
"03.03.2022 04:00";"-7.0";"753.9";"767.3";"100";"Ветер, дующий с юго-юго-запада";"3";"";"Дымка";"";"Сплошная (100%) 60 м";"1.8";"-7.0";
"03.03.2022 03:30";"-7.0";"753.9";"767.3";"100";"Ветер, дующий с юго-юго-запада";"3";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Сплошная (100%) 60 м";"0.9";"-7.0";
